"User ID","Record ID","Player Event Type","UI Event Type","Event Current Time (nanoseconds)","Nano Time (milliseconds)","Event Seek Position (milliseconds)","Event Start Time","Event Elapsed Time","Song Album ID","Song Album Name","Song Artist ID","Song Artist Name","Song Bit Rate","Song Date Added","Song Disc Number","Song Duration","Song File Size","Song File Format","Song ID","Song Last Played","Song Name","Song File Path","Song Play Count","Song PlayList ID","PlayList Play Order","Podcast","Song Simple Rate","Track","Song Release Year","Album Artist Name","Album ID","Album Name","Album Artist Name","Album Date Added","Album Release Year"," Number Of Songs in Album "," Number Of Discs In Album","Album Artists","Album Paths","Genre ID","Genre Name","Number Of Songs For Genre"
"DnQ0VG9C2tMhevr3emqJEuE6gLg2","4-a7e50756-87fa-481a-9cbf-40baa1657fa3",,"PLAY","1604255355985","18634901021548","17084","","","4","[FREE MEGA-ALBUM] 30 Tracks","4","[FREE MEGA-ALBUM] 30 Tracks","~248 kbps","1601918981","0","234789","7.2 MB","MPEG-1 Layer 3","273","1601952244744","Dark Angel","/storage/emulated/0/VAMML-Tablet/VAMML-Recommended/Valentine-NCS/01 Dark Angel.mp3","1","0","0","false","44.1 kHz","1","2012","","","","","","","","","","","","",""
"DnQ0VG9C2tMhevr3emqJEuE6gLg2","6-00887d7f-030e-4649-a5cf-039cfc178804",,"PAUSE","1604255486136","18765052633248","129019","","","4","[FREE MEGA-ALBUM] 30 Tracks","4","[FREE MEGA-ALBUM] 30 Tracks","~248 kbps","1601918981","0","234789","7.2 MB","MPEG-1 Layer 3","273","1601952244744","Dark Angel","/storage/emulated/0/VAMML-Tablet/VAMML-Recommended/Valentine-NCS/01 Dark Angel.mp3","1","0","0","false","44.1 kHz","1","2012","","","","","","","","","","","","",""
"HgJXO2Dm1HOJNfksxVW14jNEqBp1","1-61b1d37b-0a0b-4941-b2f9-c0acb6ecbe45","PLAY",,"1602665268660","109050278820081","0","","","7738081922937016721","soundtest","7149277000631076631","soundtest","~173 kbps","1598976660","0","17319","367.6 KB","MPEG-1 Layer 3","2162","0","sound","/storage/emulated/0/soundtest/sound.mp3","0","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"HgJXO2Dm1HOJNfksxVW14jNEqBp1","3-eb229d55-0748-4ecf-9e57-660a054c7ae7","PLAY",,"1602665271729","109053347599189","0","","","5393688148832553778","Download","7149277000631076631","Download","64 kbps","1582566332","0","3600695","54.6 MB","MPEG-1 Layer 3","1382","0","Musica","/storage/emulated/0/Download/Musica.mp3","0","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"HgJXO2Dm1HOJNfksxVW14jNEqBp1","0-2ef98d42-2c1c-4f5f-8fd9-4873180bc5c8",,"PLAY","1602665268599","109050217253356","0","","","7738081922937016721","soundtest","7149277000631076631","soundtest","~173 kbps","1598976660","0","17319","367.6 KB","MPEG-1 Layer 3","2162","0","sound","/storage/emulated/0/soundtest/sound.mp3","0","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"HgJXO2Dm1HOJNfksxVW14jNEqBp1","2-50625cf9-5d7e-4b8a-a0b1-034e743479a9",,"PLAY","1602665271029","109052647837973","2653","","","5393688148832553778","Download","7149277000631076631","Download","64 kbps","1582566332","0","3600695","54.6 MB","MPEG-1 Layer 3","1382","0","Musica","/storage/emulated/0/Download/Musica.mp3","0","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","1-49926498-5a2b-4411-91e0-e838c3f33d10","PLAY",,"1602669797913","3248643980550","0","","","2608344932848842884","__share","7149277000631076631","__share","0 kbps","1592608732","0","975","10.3 KB","AAC","337","0","_dummy","/storage/emulated/0/youpacdata_Preschoolonthego/cards/__share/_dummy.m4a","0","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","10-03f9e6d4-ef21-498a-8b45-42a101200066","PLAY",,"1602669805062","3255792492512","0","","","2608344932848842884","__share","7149277000631076631","__share","0 kbps","1592608732","0","1718","16.7 KB","AAC","308","0","16","/storage/emulated/0/youpacdata_Preschoolonthego/cards/__share/16.m4a","0","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","100-260482eb-3265-4d54-9b20-ac7c8ea92375","PLAY",,"1602669922742","3373472627777","0","","","2608344932848842884","__share","7149277000631076631","__share","0 kbps","1592608731","0","1509","15.1 KB","AAC","251","1602669798971","find","/storage/emulated/0/youpacdata_Preschoolonthego/cards/__share/find.m4a","1","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","101-06c2ac3f-7157-4dc6-aa39-a3228b2ee668","PLAY",,"1602669924049","3374780310980","0","","","2608344932848842884","__share","7149277000631076631","__share","0 kbps","1592608731","0","3808","72.7 KB","AAC","250","1602669798971","find_and_color","/storage/emulated/0/youpacdata_Preschoolonthego/cards/__share/find_and_color.m4a","1","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","102-a7b1fa46-9552-4992-a330-8639f29ef840","PLAY",,"1602669927856","3378586919380","0","","","2982656614860090767","11218_30202_4440_1","7149277000631076631","11218_30202_4440_1","98 kbps","1592608737","0","11600","141.6 KB","AAC","640","1602669798971","findmax_bgmusic","/storage/emulated/0/youpacdata_Preschoolonthego/cards/11218_30202_4440_1/findmax_bgmusic.m4a","1","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","103-5ae4194b-81da-455f-bebf-10bac919149b","PLAY",,"1602669939446","3390177156159","0","","","2615694213534948798","11218_30224_4444_1","7149277000631076631","11218_30224_4444_1","98 kbps","1592608737","0","11600","141.6 KB","AAC","665","1602669798971","findmax_bgmusic","/storage/emulated/0/youpacdata_Preschoolonthego/cards/11218_30224_4444_1/findmax_bgmusic.m4a","1","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","104-629eb79f-8e74-40ae-9991-dd4aebea0846","PLAY",,"1602669951181","3401911697172","0","","","2350092931194448088","11218_30220_4443_1","7149277000631076631","11218_30220_4443_1","98 kbps","1592608739","0","11600","141.6 KB","AAC","766","1602669798971","findmax_bgmusic","/storage/emulated/0/youpacdata_Preschoolonthego/cards/11218_30220_4443_1/findmax_bgmusic.m4a","1","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","105-9c66921d-0185-4737-a763-c7e57411fdde","PLAY",,"1602669962696","3413426702121","0","","","7422943447693109567","11196_30630_4542_1","7149277000631076631","11196_30630_4542_1","0 kbps","1592608736","0","1138","11.7 KB","AAC","599","1602669798971","fish","/storage/emulated/0/youpacdata_Preschoolonthego/cards/11196_30630_4542_1/fish.m4a","1","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","106-72dc62e1-c49d-460e-a862-52e55d77bd0a","PLAY",,"1602669963896","3414627158126","0","","","7422943447693109567","11196_30630_4542_1","7149277000631076631","11196_30630_4542_1","0 kbps","1592608736","0","1277","12.6 KB","AAC","601","1602669798971","flag","/storage/emulated/0/youpacdata_Preschoolonthego/cards/11196_30630_4542_1/flag.m4a","1","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","107-ab13b4d3-72ae-404a-9863-08e2b43f27f3","PLAY",,"1602669965270","3416000539565","0","","","7422943447693109567","11196_30630_4542_1","7149277000631076631","11196_30630_4542_1","0 kbps","1592608736","0","1370","13.5 KB","AAC","603","1602669798971","flower","/storage/emulated/0/youpacdata_Preschoolonthego/cards/11196_30630_4542_1/flower.m4a","1","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","108-c2402d48-7e78-403b-b8ed-791b6c072b73","PLAY",,"1602669966647","3417378198765","0","","","7422943447693109567","11196_30630_4542_1","7149277000631076631","11196_30630_4542_1","0 kbps","1592608736","0","1161","11.4 KB","AAC","605","1602669798971","fly","/storage/emulated/0/youpacdata_Preschoolonthego/cards/11196_30630_4542_1/fly.m4a","1","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","109-40f8d506-f369-48f6-86d8-1ac85c2a3b78","PLAY",,"1602669967749","3418480107312","0","","","48677312901030629","11196_28971_4538_1","7149277000631076631","11196_28971_4538_1","0 kbps","1592608736","0","1254","13.1 KB","AAC","579","1602669798971","fog","/storage/emulated/0/youpacdata_Preschoolonthego/cards/11196_28971_4538_1/fog.m4a","1","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","11-2ee91d2c-939c-4b3c-89c2-b1ef33b1392c","PLAY",,"1602669806466","3257196508850","0","","","2452730512404777164","recordings_calender1_elle","7149277000631076631","recordings_calender1_elle","0 kbps","1592608735","0","1152","10 KB","AAC","510","0","16th","/storage/emulated/0/youpacdata_Preschoolonthego/cards/10982_30019_4242_1/recordings_calender1_elle/16th.m4a","0","0","0","false","16.0 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","110-e77cb0e5-511c-4c12-a428-08991f18b3d7","PLAY",,"1602669968830","3419560442212","0","","","7422943447693109567","11196_30630_4542_1","7149277000631076631","11196_30630_4542_1","0 kbps","1592608736","0","1254","13.1 KB","AAC","607","1602669798971","fog","/storage/emulated/0/youpacdata_Preschoolonthego/cards/11196_30630_4542_1/fog.m4a","1","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","111-6ed1d52c-60f5-467e-86be-347439ce7824","PLAY",,"1602669970203","3420933775161","0","","","48677312901030629","11196_28971_4538_1","7149277000631076631","11196_28971_4538_1","0 kbps","1592608736","0","23150","439.4 KB","AAC","580","1602669798971","fog_1sless","/storage/emulated/0/youpacdata_Preschoolonthego/cards/11196_28971_4538_1/fog_1sless.m4a","1","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","112-e6fefd97-b494-47b4-b519-afc856a39513","PLAY",,"1602669993354","3444084669186","0","","","7422943447693109567","11196_30630_4542_1","7149277000631076631","11196_30630_4542_1","0 kbps","1592608736","0","1300","13 KB","AAC","609","1602669798971","football","/storage/emulated/0/youpacdata_Preschoolonthego/cards/11196_30630_4542_1/football.m4a","1","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","113-a1f14aee-e1fd-48a9-8c09-235a78ad0e66","PLAY",,"1602669994752","3445482447086","0","","","2608344932848842884","__share","7149277000631076631","__share","0 kbps","1592608730","0","1184","11.9 KB","AAC","249","1602669798971","for","/storage/emulated/0/youpacdata_Preschoolonthego/cards/__share/for.m4a","1","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","114-1641527f-9524-4457-a64c-103695133f0b","PLAY",,"1602669995883","3446613354386","0","","","7422943447693109567","11196_30630_4542_1","7149277000631076631","11196_30630_4542_1","0 kbps","1592608736","0","1300","13 KB","AAC","611","1602669798971","fork","/storage/emulated/0/youpacdata_Preschoolonthego/cards/11196_30630_4542_1/fork.m4a","1","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","115-9d674f55-5cc9-458e-b8ff-f15fd697495e","PLAY",,"1602669997025","3447756251635","0","","","2452730512404777164","recordings_calender1_elle","7149277000631076631","recordings_calender1_elle","0 kbps","1592608736","0","832","6.7 KB","AAC","547","1602669798971","Friday","/storage/emulated/0/youpacdata_Preschoolonthego/cards/10982_30019_4242_1/recordings_calender1_elle/Friday.m4a","1","0","0","false","16.0 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","116-c64add25-44aa-4429-8207-24c138ae14b2","PLAY",,"1602669997994","3448724349804","0","","","7422943447693109567","11196_30630_4542_1","7149277000631076631","11196_30630_4542_1","0 kbps","1592608737","0","1440","14.6 KB","AAC","613","1602669798971","front","/storage/emulated/0/youpacdata_Preschoolonthego/cards/11196_30630_4542_1/front.m4a","1","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","117-63430d8f-2d9c-4062-abd4-e847a623dafa","PLAY",,"1602669999410","3450140591925","0","","","2608344932848842884","__share","7149277000631076631","__share","0 kbps","1592608730","0","1347","13.6 KB","AAC","248","1602669798971","g","/storage/emulated/0/youpacdata_Preschoolonthego/cards/__share/g.m4a","1","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","118-1ff663a6-e130-4256-b80b-dbab23bdb74f","PLAY",,"1602670000810","3451540945397","0","","","2608344932848842884","__share","7149277000631076631","__share","0 kbps","1592608730","0","952","9.6 KB","AAC","247","1602669798971","go","/storage/emulated/0/youpacdata_Preschoolonthego/cards/__share/go.m4a","1","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","119-f547dacc-f4b4-4ee7-86d6-2bf8a7728aa1","PLAY",,"1602670001706","3452436867153","0","","","2608344932848842884","__share","7149277000631076631","__share","0 kbps","1592608730","0","1045","10.7 KB","AAC","246","1602669798971","gone","/storage/emulated/0/youpacdata_Preschoolonthego/cards/__share/gone.m4a","1","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","12-b7458b1f-5eee-45b5-a863-fcc19e2ee63d","PLAY",,"1602669807632","3258362545060","0","","","2608344932848842884","__share","7149277000631076631","__share","0 kbps","1592608732","0","1974","19.9 KB","AAC","307","0","17","/storage/emulated/0/youpacdata_Preschoolonthego/cards/__share/17.m4a","0","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","120-16ac39d3-345b-4a58-a335-f069e5063105","PLAY",,"1602670002838","3453569008152","0","","","2452730512404777164","recordings_calender1_elle","7149277000631076631","recordings_calender1_elle","0 kbps","1592608736","0","1408","10.4 KB","AAC","548","1602669798971","Goodafternoon","/storage/emulated/0/youpacdata_Preschoolonthego/cards/10982_30019_4242_1/recordings_calender1_elle/Goodafternoon.m4a","1","0","0","false","16.0 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","121-3a6e4514-ae59-423d-98a9-b3b0639a421b","PLAY",,"1602670004109","3454840112705","0","","","2608344932848842884","__share","7149277000631076631","__share","0 kbps","1592608730","0","1556","15.9 KB","AAC","245","1602669798971","goodjob","/storage/emulated/0/youpacdata_Preschoolonthego/cards/__share/goodjob.m4a","1","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","122-0c0f7b53-97c4-4944-b426-76caefc490f3","PLAY",,"1602670005595","3456325369676","0","","","2452730512404777164","recordings_calender1_elle","7149277000631076631","recordings_calender1_elle","0 kbps","1592608736","0","1152","8.8 KB","AAC","549","1602669798971","Goodmorning","/storage/emulated/0/youpacdata_Preschoolonthego/cards/10982_30019_4242_1/recordings_calender1_elle/Goodmorning.m4a","1","0","0","false","16.0 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","123-07931c8a-fc85-408c-9f88-e2ea1aa111f3","PLAY",,"1602670006825","3457555680840","0","","","2608344932848842884","__share","7149277000631076631","__share","98 kbps","1592608734","0","1948","24.5 KB","AAC","447","1602669798971","got_a_reward","/storage/emulated/0/youpacdata_Preschoolonthego/cards/__share/got_a_reward.m4a","1","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","124-82ea184f-a86b-41f0-9d89-9cafb8bc9766","PLAY",,"1602670008836","3459567083593","0","","","2608344932848842884","__share","7149277000631076631","__share","0 kbps","1592608730","0","4505","85 KB","AAC","244","1602669798971","great_pass","/storage/emulated/0/youpacdata_Preschoolonthego/cards/__share/great_pass.m4a","1","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","125-52b47b74-6b60-4f6c-91b7-9e2cf0a7f943","PLAY",,"1602670013216","3463946837935","0","","","2608344932848842884","__share","7149277000631076631","__share","0 kbps","1592608730","0","1324","13.3 KB","AAC","243","1602669798971","h","/storage/emulated/0/youpacdata_Preschoolonthego/cards/__share/h.m4a","1","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","126-1918da8a-5688-4f43-bc07-bdc8c7423fd7","PLAY",,"1602670014489","3465219498843","0","","","2608344932848842884","__share","7149277000631076631","__share","0 kbps","1592608730","0","1115","11.4 KB","AAC","242","1602669798971","had","/storage/emulated/0/youpacdata_Preschoolonthego/cards/__share/had.m4a","1","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","127-df17b719-0d1d-4ab8-a627-029527bea8ad","PLAY",,"1602670015652","3466382382293","0","","","2608344932848842884","__share","7149277000631076631","__share","0 kbps","1592608730","0","1231","12.4 KB","AAC","241","1602669798971","happy","/storage/emulated/0/youpacdata_Preschoolonthego/cards/__share/happy.m4a","1","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","128-fe1b40f0-df21-4a7c-8df1-302c341044ef","PLAY",,"1602670017038","3467769015191","0","","","2608344932848842884","__share","7149277000631076631","__share","0 kbps","1592608730","0","1231","12.5 KB","AAC","240","1602669798971","have","/storage/emulated/0/youpacdata_Preschoolonthego/cards/__share/have.m4a","1","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","129-a316fbd2-b5f7-4e3c-9233-053d49a3a6fc","PLAY",,"1602670018213","3468943451819","0","","","2608344932848842884","__share","7149277000631076631","__share","0 kbps","1592608730","0","1138","11.5 KB","AAC","239","1602669798971","he","/storage/emulated/0/youpacdata_Preschoolonthego/cards/__share/he.m4a","1","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","130-e54d27d1-7126-4b77-be30-d8519bc8526f","PLAY",,"1602670019298","3470029057916","0","","","2608344932848842884","__share","7149277000631076631","__share","0 kbps","1592608730","0","1161","11.6 KB","AAC","238","1602669798971","her","/storage/emulated/0/youpacdata_Preschoolonthego/cards/__share/her.m4a","1","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","131-bc3e5ec4-5b15-4eb8-acb9-9494732851e0","PLAY",,"1602670020456","3471186742927","0","","","2608344932848842884","__share","7149277000631076631","__share","0 kbps","1592608730","0","1138","11.4 KB","AAC","237","1602669798971","here","/storage/emulated/0/youpacdata_Preschoolonthego/cards/__share/here.m4a","1","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","132-cdb29915-858d-4a30-8d77-d41f0f7f2064","PLAY",,"1602670021595","3472325883978","0","","","2608344932848842884","__share","7149277000631076631","__share","0 kbps","1592608730","0","1300","13.5 KB","AAC","236","1602669798971","hers","/storage/emulated/0/youpacdata_Preschoolonthego/cards/__share/hers.m4a","1","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","133-1a27052a-95b3-4eab-b70d-b2959a1a3f18","PLAY",,"1602670022976","3473707047814","0","","","2608344932848842884","__share","7149277000631076631","__share","0 kbps","1592608730","0","1068","10.7 KB","AAC","235","1602669798971","him","/storage/emulated/0/youpacdata_Preschoolonthego/cards/__share/him.m4a","1","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","134-a4698663-1654-433e-b955-f37a1d22d275","PLAY",,"1602670024058","3474789031099","0","","","2608344932848842884","__share","7149277000631076631","__share","0 kbps","1592608730","0","1045","10.5 KB","AAC","234","1602669798971","hip","/storage/emulated/0/youpacdata_Preschoolonthego/cards/__share/hip.m4a","1","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","135-c81da405-dea8-48f3-8217-5ba7476cc3ad","PLAY",,"1602670025136","3475866841935","0","","","2608344932848842884","__share","7149277000631076631","__share","0 kbps","1592608730","0","1184","12.5 KB","AAC","233","1602669798971","his","/storage/emulated/0/youpacdata_Preschoolonthego/cards/__share/his.m4a","1","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","136-8e3fe3a7-ff83-49d3-91c4-a31e0c784c58","PLAY",,"1602670026214","3476945164074","0","","","2608344932848842884","__share","7149277000631076631","__share","0 kbps","1592608730","0","1091","11.1 KB","AAC","231","1602669798971","how","/storage/emulated/0/youpacdata_Preschoolonthego/cards/__share/how.m4a","1","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","138-7d27a23e-61d5-403a-be21-db2eba83984e","PAUSE",,"1602670027293","3478023889859","642","","","2608344932848842884","__share","7149277000631076631","__share","0 kbps","1592608730","0","1091","11.1 KB","AAC","231","1602669798971","how","/storage/emulated/0/youpacdata_Preschoolonthego/cards/__share/how.m4a","1","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","14-e763e6d6-81d3-45fa-8aa7-a43c1ed9792a","PLAY",,"1602669808050","3258780729632","0","","","2452730512404777164","recordings_calender1_elle","7149277000631076631","recordings_calender1_elle","0 kbps","1592608735","0","1152","10 KB","AAC","510","0","16th","/storage/emulated/0/youpacdata_Preschoolonthego/cards/10982_30019_4242_1/recordings_calender1_elle/16th.m4a","0","0","0","false","16.0 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","15-3ff0c948-f90f-43a8-b888-2d294d643594","PLAY",,"1602669808932","3259662567793","0","","","2608344932848842884","__share","7149277000631076631","__share","0 kbps","1592608732","0","1974","19.9 KB","AAC","307","0","17","/storage/emulated/0/youpacdata_Preschoolonthego/cards/__share/17.m4a","0","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","16-bd2b3d21-6c9b-4202-88bd-0c2607895c86","PLAY",,"1602669810922","3261653126637","0","","","2452730512404777164","recordings_calender1_elle","7149277000631076631","recordings_calender1_elle","0 kbps","1592608735","0","1344","11.1 KB","AAC","511","0","17th","/storage/emulated/0/youpacdata_Preschoolonthego/cards/10982_30019_4242_1/recordings_calender1_elle/17th.m4a","0","0","0","false","16.0 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","17-9619c451-835c-45ae-b3c8-638ef185832b","PLAY",,"1602669812317","3263047368339","0","","","2608344932848842884","__share","7149277000631076631","__share","0 kbps","1592608732","0","1370","13.8 KB","AAC","306","0","18","/storage/emulated/0/youpacdata_Preschoolonthego/cards/__share/18.m4a","0","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","18-ceb06416-3abc-498f-8b24-27236455acfc","PLAY",,"1602669813700","3264430786341","0","","","2452730512404777164","recordings_calender1_elle","7149277000631076631","recordings_calender1_elle","0 kbps","1592608735","0","1024","8.6 KB","AAC","512","0","18th","/storage/emulated/0/youpacdata_Preschoolonthego/cards/10982_30019_4242_1/recordings_calender1_elle/18th.m4a","0","0","0","false","16.0 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","19-bf5e8c29-7642-4a3d-bc47-78b575cbfb96","PLAY",,"1602669814754","3265485218998","0","","","2608344932848842884","__share","7149277000631076631","__share","0 kbps","1592608732","0","1393","14.4 KB","AAC","305","0","19","/storage/emulated/0/youpacdata_Preschoolonthego/cards/__share/19.m4a","0","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","2-499e9da1-0e87-418d-aebd-36782317ca97","PLAY",,"1602669798967","3249698138884","0","","","2608344932848842884","__share","7149277000631076631","__share","0 kbps","1592608732","0","1277","13.5 KB","AAC","338","0","-","/storage/emulated/0/youpacdata_Preschoolonthego/cards/__share/-.m4a","0","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","20-5aed85f6-c966-4c90-8bd0-5a700cd2d731","PLAY",,"1602669816052","3266782889128","0","","","2452730512404777164","recordings_calender1_elle","7149277000631076631","recordings_calender1_elle","0 kbps","1592608735","0","1152","9.5 KB","AAC","513","0","19th","/storage/emulated/0/youpacdata_Preschoolonthego/cards/10982_30019_4242_1/recordings_calender1_elle/19th.m4a","0","0","0","false","16.0 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","21-9f5b42ad-a2d0-43ca-b377-b7b14086f066","PLAY",,"1602669817174","3267904606062","0","","","2452730512404777164","recordings_calender1_elle","7149277000631076631","recordings_calender1_elle","0 kbps","1592608735","0","896","8 KB","AAC","514","0","1th","/storage/emulated/0/youpacdata_Preschoolonthego/cards/10982_30019_4242_1/recordings_calender1_elle/1th.m4a","0","0","0","false","16.0 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","22-62da99b2-965d-4663-8f51-e5c10d44eefa","PLAY",,"1602669818218","3268948418041","0","","","2608344932848842884","__share","7149277000631076631","__share","0 kbps","1592608732","0","1115","10.7 KB","AAC","331","0","2","/storage/emulated/0/youpacdata_Preschoolonthego/cards/__share/2.m4a","0","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","23-01165635-c07f-4950-b3a2-05288a149fb2","PLAY",,"1602669819273","3270003948146","0","","","2608344932848842884","__share","7149277000631076631","__share","0 kbps","1592608732","0","1022","10 KB","AAC","304","0","20","/storage/emulated/0/youpacdata_Preschoolonthego/cards/__share/20.m4a","0","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","24-076ae1a6-eda3-47a4-a450-52ccfd851cb3","PLAY",,"1602669820336","3271066965127","0","","","2608344932848842884","__share","7149277000631076631","__share","0 kbps","1592608733","0","882","8.6 KB","AAC","399","0","2013-08-11-22_53_57.mp3","/storage/emulated/0/youpacdata_Preschoolonthego/cards/__share/when.m4a","0","0","0","false","44.1 kHz","0","0","","","","","","","","","","","","",""
"M64YE6cQvifUNs7bsUzbqfwuDBO2","25-8482fe3a-97f0-49ee-b3e9-52cebce1f39d","PLAY",,"1602669821169","3271899418387","0","","","2452730512404777164","recordings_calender1_elle","7149277000631076631","recordings_calender1_elle","0 kbps","1592608735","0","1984","14.3 KB","AAC","515","1602669798971","2015","/storage/emulated/0/youpacdata_Preschoolonthego/cards/10982_30019_4242_1/recordings_calender1_elle/2015.m4a","0","0","0","false","16.0 kHz","0","0","","","","","","","","","","","","",""
